,gamePlayId,tackle,firstContact,tackleTime,ConvexHullFirstContact,ConvexHulltackle,ConvexHullTackle5y,ConvexHullFirstContact5y
23,20220908001102,46,14,32.0,495.8607591186525,318.3159,2.8054000000000183,0.7258498870850335
24,20220908001187,51,29,22.0,287.6244499999999,122.05359999999992,30.200050000000044,18.744549999999958
25,20220908001230,20,10,10.0,579.5906500000001,480.5180999999999,6.370249999999983,0.04730006790162293
26,20220908001254,39,35,4.0,463.28255000000007,413.9864999999999,14.059849999999999,11.455249999999992
27,20220908001334,10,10,0.0,669.50825,669.50825,1.1492011520385705,1.1492011520385705
28,20220908001358,49,17,32.0,382.94395000000014,181.93985,14.250449999999988,33.60259999999997
29,20220908001385,72,55,17.0,316.88795,329.1551000000001,14.995600000000001,26.74609999999998
30,20220908001406,43,28,15.0,171.7802,108.74925,22.188599999999976,13.971400000000008
31,20220908001712,24,12,12.0,860.1507000000003,838.21065,5.2013999999999925,2.4640493446349456
32,20220908001736,27,24,3.0,195.07309999999995,187.39045000000004,23.262949999999957,32.95625000000003
33,20220908001836,37,29,8.0,180.36315000000008,164.49280000000002,8.887350000000007,26.471849999999982
34,20220908001946,49,42,7.0,329.9297,308.56294999999994,31.881500000000013,14.399700000000003
35,20220908001967,14,11,3.0,786.90475,810.0475499999998,0.04009999999999911,0.5900995315551439
36,20220908002043,48,43,5.0,314.60259999999994,295.59265,12.404199521636917,11.917399999999983
37,20220908002072,69,38,31.0,419.0864500000001,308.15950000000004,9.019250000000007,8.928849999999994
38,20220908002093,53,38,15.0,361.3695,272.3794047470091,2.5410509841918376,13.117346573638867
39,20220908002163,68,40,28.0,365.29639999999984,204.21255000000008,22.140949999999982,17.03610000000001
40,20220908002184,40,28,12.0,416.23845,301.69425,19.491150000000015,14.445649999999988
41,20220908002208,43,16,27.0,851.4348051834112,834.7824499999999,1.9695500000000046,0.026250223541275514
42,20220908002336,25,10,15.0,940.5616000000002,795.1141000000001,8.276349999999981,0.12274877548218283
43,20220908002360,36,31,5.0,300.88625,257.49839999999983,16.91880000000003,19.99208764343266
44,20220908002464,36,17,19.0,671.9159500000001,433.0230999999999,14.334550000000025,4.378399829101554
45,20220908002485,48,40,8.0,396.3736000000002,351.71134814462664,1.3365006134033182,9.075900000000024
46,20220908002506,56,37,19.0,263.89584999999994,183.93360000000013,16.63769999999996,14.247650000000029
47,20220908002527,12,10,2.0,539.6614500000001,528.8233500000001,8.938149999999965,12.513550000000011
48,20220908002551,59,31,28.0,427.03275,242.26245000000003,18.29129999999998,26.33590000000009
49,20220908002572,22,7,15.0,564.1405000000002,523.4495,1.9511489044189865,0.9788998493194676
50,20220908002599,13,9,4.0,851.1789499999999,920.72295,0.540599794006349,0.7247978210449011
51,20220908002648,77,32,45.0,304.0642,75.48200000000003,14.285750000000007,18.29549999999998
52,20220908002688,26,9,17.0,916.9068000000002,693.035050350951,0.004000027465772565,0.04650067329406902
53,20220908002712,45,37,8.0,264.6621,293.2181,6.6963473915095015,12.717349966430676
54,20220908002815,28,18,10.0,946.1077033014776,785.6001000000001,0.4025999999999982,1.3341003531932598
55,20220908002839,76,61,15.0,1225.1398000000004,1017.77095,10.134800000000041,3.4713971010208016
56,20220908002860,18,16,2.0,913.85785,891.4375499999999,0.2593500724792456,0.151096868896473
57,20220908002884,12,16,-4.0,1209.436017943474,1116.5625997545244,0.03554999855756085,0.006649946613609088
58,20220908002934,20,7,13.0,938.20485,1234.2324924242014,0.4118999832153011,0.055149932861326065
59,20220908002958,53,39,14.0,458.50975000000005,243.8488,22.04020000000001,21.70364999999999
60,20220908003121,29,17,12.0,969.6487499999996,925.1811,6.085599999999979,4.064992507934684
61,20220908003145,46,34,12.0,89.9283500000001,75.29680000000008,31.551849999999963,16.34375000000001
62,20220908003166,33,8,25.0,903.5620103380206,659.3155999999998,1.809303074645945,0.26705011310578053
63,20220908003190,17,9,8.0,851.7492307052607,905.8888499999998,0.04130148315430797,0.01134936828613994
64,20220908003262,38,35,3.0,766.5090999999999,703.488,2.949400000000004,6.386099999999984
65,20220908003283,63,32,31.0,360.4529500000004,231.8043,28.141349999999978,18.368399999999983
66,20220908003341,49,42,7.0,173.10674999999992,140.9188,14.764450000000071,33.85140000000001
67,20220908003362,29,31,-2.0,160.5568000000001,186.0874,11.517200000000013,9.70044999999999
68,20220908003383,30,13,17.0,1003.5848500000002,719.1927499999997,11.434599999999964,0.040349485778814434
69,20220908003407,13,7,6.0,904.1108999999998,984.6327999999996,0.178751266479427,0.48449961547855247
70,20220908003431,27,9,18.0,639.7312560882572,503.36315,0.9828500000000031,3.66630326843266
71,20220908003489,35,16,19.0,854.05205,675.7987999999998,2.945100000000009,3.553000000000014
72,20220908003513,12,7,5.0,686.96425,696.8833,0.6468522506713775,2.862250000000013
73,20220908003576,70,17,53.0,550.6287,471.8690000000001,6.959149999999969,12.545699999999997
74,20220908003636,36,29,7.0,249.51330000000007,265.4966,39.097,25.894700000000004
75,202209110057,42,37,5.0,449.39625,389.01880000000006,8.192200054931641,4.6194989810944715
76,202209110078,77,65,12.0,266.42,293.6625499999999,22.76894999999999,5.296600000000002
77,2022091100121,12,8,4.0,643.7940000000001,629.0551999999998,2.7571500000000038,8.653552339935459
78,2022091100145,43,33,10.0,313.3866000000001,219.1589,17.287200000000016,12.108350000000014
79,2022091100166,19,15,4.0,907.3456,910.98265,14.290150000000043,2.5929499999999948
80,2022091100301,46,37,9.0,188.0444500000001,134.29494999999983,31.931800000000063,19.267199999999974
81,2022091100395,51,29,22.0,277.37755,201.58330000000004,15.310400000000012,17.392900510787797
82,2022091100458,49,18,31.0,368.9520999999999,243.3546003494263,7.88135034942625,16.803550000000016
83,2022091100501,46,40,6.0,253.38555,206.0915499999998,36.05354999999993,9.59734942779545
84,2022091100522,30,22,8.0,291.3900500000001,285.55040023193374,10.565149931335457,17.361300000000032
85,2022091100741,55,38,17.0,252.0953,181.2111,18.435000000000016,16.736899999999988
86,2022091100762,53,32,21.0,327.49010000000004,233.5048,29.76424999999998,13.116200000000019
87,2022091100783,15,8,7.0,594.2649319374084,567.6946506801604,0.20210011806488487,0.1180001640319792
88,2022091100807,40,32,8.0,223.3012999999999,137.00019999999992,32.93285000000001,18.1279
89,2022091100870,61,53,8.0,455.1225999999999,447.53824999999983,12.098100000000004,6.916000000000006
90,2022091100914,47,39,8.0,367.8585,430.0358499999999,2.9334999999999907,4.810499999999988
91,2022091100935,56,40,16.0,464.0390500000001,365.1106500000001,29.749149999999986,6.27080000000003
92,2022091100956,43,32,11.0,303.52334999999994,239.39675000000008,9.293899999999985,12.33674999999998
93,2022091100996,41,27,14.0,227.92250000000007,208.13785000000007,13.519249999999994,18.610100000000003
94,20220911001046,45,40,5.0,290.6320999999998,282.85185,9.719398690032884,2.8217005180359114
95,20220911001067,55,27,28.0,288.36925,238.04105,31.535700000000002,29.933549999999997
96,20220911001170,39,32,7.0,267.79225,221.46675000000005,24.737950000000012,22.869500000000052
97,20220911001191,36,20,16.0,772.7269,806.7875999999999,34.38454999999999,8.869400904846088
98,20220911001260,51,40,11.0,210.1778,161.31390000000005,26.269750000000002,1.3607989414215274
99,20220911001303,52,30,22.0,351.5662999999999,144.59874897155748,11.381150337982184,18.87905000000001
100,20220911001335,25,14,11.0,498.60775,360.3562999999999,13.850250000000036,1.0270500000000096
101,20220911001359,18,9,9.0,571.4795500000002,561.9946000000001,1.8713499999999978,0.6646018981933279
102,20220911001413,48,36,12.0,230.0238,263.34405000000004,1.5799999999999934,15.845549999999974
103,20220911001434,42,27,15.0,352.75200000000007,298.8065000000001,13.259449999999996,25.821
104,20220911001552,23,8,15.0,199.08129025421132,145.68200000000004,20.268950000000004,2.9560484024048055
105,20220911001587,31,25,6.0,570.8502500000001,573.6408513736723,10.525700684356643,11.026550000000011
106,20220911001651,44,36,8.0,288.9677,244.6209500000001,21.72969999999999,19.02640000000003
107,20220911001672,32,11,21.0,399.3621465518951,402.75905,16.144800000000014,7.757950049209681
108,20220911001769,11,8,3.0,654.6118999999998,625.9866000000001,0.10169975738524017,0.40709999999999164
109,20220911001887,40,27,13.0,657.0557499999999,572.1623500000002,14.777000000000069,2.3599499999999973
110,20220911001928,11,15,-4.0,489.20615,550.9078499999998,9.629504505538971,3.365599785995515
111,20220911002048,47,37,10.0,208.9104999999999,146.07114999999988,11.375749999999975,20.711500000000015
112,20220911002069,57,28,29.0,208.39724999999973,151.60515,19.104400000000055,16.705650000000027
113,20220911002090,7,9,-2.0,1081.63915,1067.9658,0.04839974737167135,0.00029995412826629657
114,20220911002114,49,40,9.0,97.85689999999994,102.87795297088628,15.393051737213241,11.629299999999967
115,20220911002135,29,8,21.0,829.1351500000002,623.2683499999999,6.968047630310096,2.330949287414514
116,20220911002159,18,8,10.0,838.8239460893634,1002.7626071532254,0.05270029268266442,0.008249889183048732
117,20220911002183,56,36,20.0,299.3874,235.73720000000012,17.79095,29.26175000000004
118,20220911002245,18,13,5.0,762.6013000000002,704.9621500000001,0.7290483100890135,0.8620028747558587
119,20220911002332,68,48,20.0,189.57565,143.87980000000007,29.84759999999998,0.8990000000000042
120,20220911002353,43,33,10.0,309.0733519592284,292.61155,16.21250000000002,14.427800378417945
121,20220911002491,73,38,35.0,215.1085500000001,196.81840000000017,13.101200000000006,14.083549999999942
122,20220911002512,51,37,14.0,262.91185,218.93300000000016,19.977499999999953,9.00829999999998
123,20220911002595,40,42,-2.0,297.4043499999999,299.7934500000002,13.126749999999992,5.953350479125957
124,20220911002616,12,9,3.0,741.4101499999996,738.8950500000001,0.4728033275127299,0.6160000000000065
125,20220911002640,48,44,4.0,235.39395000000005,210.09570000000005,16.56680017547598,9.951702468872051
126,20220911002720,40,33,7.0,303.15185,269.67309999999986,14.858296513367351,6.355499999999968
127,20220911002741,57,36,21.0,266.70725000000004,130.8096,17.371350000000007,20.691949999999974
128,20220911002809,68,49,19.0,199.7239999999998,146.4402999999999,15.26195000000001,24.771099999999976
129,20220911002878,43,33,10.0,315.82055,305.1139000000001,21.231499999999972,12.71634999999998
130,20220911002899,42,28,14.0,372.71295,307.48720000000014,10.987149999999977,18.37934999999999
131,20220911002960,17,10,7.0,997.7222508754728,1039.517,0.10110009336472256,0.18759997425079222
132,20220911002984,59,36,23.0,122.05654999999996,72.1095,22.739499999999992,16.049749999999992
133,20220911003148,35,31,4.0,544.6388000000001,503.38695,11.219699999999989,16.192099999999996
134,20220911003177,24,16,8.0,942.3763500000002,910.7351046554568,0.10629962577820601,0.23910008468621946
135,20220911003289,36,29,7.0,270.21170000000006,277.04720000000003,8.22435072937009,16.805099999999996
136,20220911003310,11,6,5.0,554.76885,499.96404999999993,12.492399999999998,0.053849962425227965
137,20220911003334,72,51,21.0,227.3777,141.78774999999996,13.643297963714662,10.624900000000023
138,20220911003355,11,8,3.0,681.7821500000001,684.0083,0.40939999999998694,1.5537999999999834
139,20220911003379,70,28,42.0,210.77255,75.15315,23.7198,12.129400000000013
140,20220911003475,7,8,-1.0,1009.53395,1013.99765,0.07525011100769441,0.027649867248540724
141,20220911003526,8,12,-4.0,947.3973338607784,864.2094951957697,0.003999782562276093,0.10180078887938834
142,20220911003554,30,7,23.0,700.8336776233668,945.3544500000004,8.154450000000006,1.4195462093353541
143,20220911003578,14,11,3.0,573.6913999999998,606.1041499999999,0.47130000000001,2.7953999999999914
144,20220911003647,19,9,10.0,666.7519499999999,695.6307000000002,1.2013485649106523,0.07629942626962731
145,20220911003757,42,32,10.0,273.9831499999999,318.1207063049317,3.090250953674348,19.56390000000002
146,20220911003778,39,33,6.0,320.87355,344.9885,4.766351689529211,11.539850189971936
147,20220911003816,49,38,11.0,298.86605000000003,345.9295022169112,9.9209022169113,3.1953500000000004
148,20220911003888,57,34,23.0,282.7732,335.92375000000004,10.815200000000019,11.41725000000001
149,20220911003926,59,42,17.0,166.13669999999982,219.9147,6.79209999999998,4.7235496828078825
150,20220911004032,10,5,5.0,1407.7857999999997,1529.2711999999997,2.233494552612359,0.5330994277954371
151,20220911004102,11,15,-4.0,774.1248999999998,833.2862500000003,0.06450013961792461,0.03539980392458707
152,20220911004266,23,18,5.0,505.03904999999975,464.3277999999998,17.89040000000001,4.527758979797353
153,20220911004307,22,16,6.0,594.4364999999998,535.2731,0.17874600601188495,0.0009015884399132358
154,202209110185,22,9,13.0,620.2305852943421,776.2377,7.2841996738433235,0.7939978401184041
155,2022091101109,36,22,14.0,397.4642465868949,424.9108000000001,3.9564999999999952,3.033449619865422
156,2022091101158,61,45,16.0,315.8275007892606,304.99705,30.8971,12.499700789260823
157,2022091101184,16,9,7.0,491.2140422525408,537.1597594815249,0.12410031776427347,0.33375003519057955
158,2022091101213,46,41,5.0,196.42220000000003,199.9101999999999,9.113247851943978,18.721949999999996
159,2022091101251,52,40,12.0,251.4995510742188,260.95305000000013,15.31764999999997,3.4330010742187635
160,2022091101272,16,7,9.0,292.3606,324.7970000000001,12.26119999999998,12.867549173355098
161,2022091101296,57,29,28.0,244.4696,145.79344999999995,14.708699999999993,25.34895000000003
162,2022091101361,58,29,29.0,264.3055999999999,94.91600000000004,0.0,0.0
163,2022091101382,51,9,42.0,661.5825950218203,777.69695,10.030803234291081,4.73269896774296
164,2022091101417,43,32,11.0,392.0733,326.8934000000002,17.72584958763139,13.821749999999998
165,2022091101489,71,38,33.0,471.1073631690978,505.9424499999998,16.003650000000054,9.665507745361237
166,2022091101521,43,45,-2.0,210.17405,208.42090000000007,15.457999999999956,23.998250000000002
167,2022091101542,7,11,-4.0,770.9437994113923,783.9834509231567,0.17964987030029622,1.8234558389663778
168,2022091101599,12,10,2.0,1075.2782000000002,1069.8579499999996,16.193499999999982,13.884800000000016
169,2022091101620,47,36,11.0,418.69020000000006,352.15760000000006,11.97635,20.037450000000014
170,2022091101641,63,39,24.0,359.5534928909306,339.0681013042452,18.70410070648197,7.007498855590865
171,2022091101662,28,18,10.0,256.46885000000003,238.4543000000001,11.018305884551971,6.143301051330643
172,2022091101748,17,7,10.0,509.4438935035712,543.7331836715696,0.0428993492126462,0.32279956207276855
173,2022091101850,9,11,-2.0,693.4061069356918,678.4149913313862,0.10384994411467638,0.07600010452270402
174,2022091101993,48,36,12.0,250.46240937461883,154.8603530456541,0.0,0.0
175,20220911011077,17,11,6.0,854.2868523521425,1003.2709999999998,0.6140495300292793,0.34219907760619883
176,20220911011101,55,25,30.0,308.76595000000003,90.12680000000012,21.58270000000002,26.68180000000001
177,20220911011192,22,14,8.0,519.4957910797116,563.4235841339098,0.0,5.259899775695777
178,20220911011516,62,46,16.0,603.17965,792.9878037551881,5.163900683593763,6.263500829315239
179,20220911011720,32,19,13.0,898.2733500000003,1100.180299200058,0.9679992000580037,0.40320000000000034
180,20220911011744,48,43,5.0,1392.4436002810958,1436.451900776196,0.0297499902248391,0.005000281095501865
181,20220911011785,18,11,7.0,389.26525,458.4770499999999,3.3581999999999956,0.8439997871399373
182,20220911011901,43,33,10.0,440.0822,381.37615,26.641299999999994,15.779549999999995
183,20220911011945,50,53,-3.0,877.4810500000001,907.19315,4.12714721755986,3.028105915069604
184,20220911011980,57,29,28.0,296.4708499999999,130.39468004150416,0.0,0.0
185,20220911012051,52,31,21.0,174.46624999999972,65.69009999999997,0.0,0.0
186,20220911012320,48,32,16.0,350.2150000000001,243.95635,31.05995000000002,14.629400000000006
187,20220911012341,17,21,-4.0,719.4505000000004,724.3801500000002,2.1421990051269995,1.3220998809814881
188,20220911012365,70,33,37.0,485.2643000000002,400.5369,9.0858,14.525349999999998
189,20220911012386,49,35,14.0,295.90020000000004,162.7592,7.97725150718689,16.123396323013335
190,20220911012407,34,12,22.0,785.6720999999998,614.4498499999999,3.0807499999999948,0.03855011444092971
191,20220911012431,24,14,10.0,266.2515000000001,168.53840000000002,20.949250000000017,25.1422
192,20220911012478,74,62,12.0,383.8116999999999,472.5450488161085,0.08379997520446622,1.6620066747665183
193,20220911012501,47,38,9.0,195.46835000000004,207.33565,13.374499999999932,40.18800000000002
194,20220911012545,35,29,6.0,310.83450000000005,274.2400500000001,5.446153982543962,12.157700174713025
195,20220911012629,47,35,12.0,212.77420000000004,160.67614999999992,33.65189999999994,22.238699999999966
196,20220911012683,46,40,6.0,211.62427182006843,166.58502410087596,0.0,0.0
197,20220911012783,44,24,20.0,304.521201432419,331.45545435943626,0.0,16.727600801086517
198,20220911012832,24,18,6.0,656.7620999999996,666.1877499999998,0.409199999999997,1.5097022408485397
199,20220911012909,63,56,7.0,895.3189500000001,931.5204,12.373799999999962,4.3392550300598085
200,20220911012930,45,36,9.0,247.4585999999999,202.31105000000005,15.987302890777578,20.60994825897222
201,20220911012951,26,17,9.0,483.36485919189454,497.3669999999999,2.7076499999999935,1.7510527893066716
202,20220911013040,50,27,23.0,422.2766999999999,263.9433,14.277701632690523,17.62605000000003
203,20220911013080,65,22,43.0,502.5883499999999,119.04070000000002,27.578399999999945,16.590599999999988
204,20220911013101,34,22,12.0,359.2738500000001,435.2355472381586,0.7736997772216632,7.186800000000031
205,20220911013125,55,31,24.0,350.9456,298.3938000000001,13.043949999999986,10.239050000000004
206,20220911013221,40,29,11.0,243.4729499999999,210.79954999999995,25.797550000000022,22.08440000000004
207,20220911013242,25,22,3.0,1002.5135994736194,1034.9544500000004,3.6148959922790764,0.02129947361947406
208,20220911013263,24,23,1.0,879.6741000000003,869.3802999999998,4.786750000000006,0.2351506515502765
209,20220911013315,72,50,22.0,273.01375,204.18990004959105,8.055450049591066,29.400000000000045
210,20220911013336,41,22,19.0,111.69550000000004,78.04000000000002,17.044900000000013,21.14129999999997
211,20220911013357,51,40,11.0,335.5526,365.52395,19.55425000000001,13.869349999999988
212,20220911013378,54,30,24.0,283.19044999999994,203.9135,21.238100000000003,16.8235967941286
213,20220911013399,45,22,23.0,187.03725391540527,201.9518,42.227649999999976,20.01105391540524
214,20220911013545,27,14,13.0,623.1139999999999,494.5860500000001,3.5696497957229836,8.292648518562252
215,20220911013569,54,35,19.0,209.0195,88.48844745788573,0.6307474578856619,2.602602463913094
216,20220911013591,9,9,0.0,692.1839000000002,692.1839000000002,0.04709967041015994,0.04709967041015994
217,20220911013615,48,35,13.0,179.85359720916713,127.71404891357398,2.737798043823261,8.785346716690075
218,20220911013669,44,28,16.0,208.25569055519148,186.60140000000007,0.0,0.0
219,20220911013707,27,21,6.0,744.9982500000001,772.5396000000001,10.418807160186558,1.6459988273620185
220,20220911013789,87,55,32.0,400.3982499999999,406.03424999999993,26.08514999999998,4.223699999999998
221,20220911013841,42,30,12.0,442.78365000000014,442.82310000000007,3.5533500000000044,10.481444894409146
222,20220911013862,53,46,7.0,1081.1637,1010.9949,13.596599999999988,5.488649999999976
223,20220911013923,41,30,11.0,105.02559999999995,90.89375854949954,0.0,0.0
224,20220911013961,32,26,6.0,264.60465755310094,294.9740500000002,3.375300006866455,10.260593901062036
225,20220911014068,15,9,6.0,793.3929598968502,862.22575,0.029400402832030395,0.138200503540019
226,20220911014104,16,7,9.0,762.99625,767.2642999999999,0.43740033988951665,2.8667962463379664
227,20220911014150,20,14,6.0,406.3763,399.8895500000001,3.2766484504699966,0.5846494232177304
228,202209110286,52,36,16.0,224.02270000000013,215.69279999999983,31.32594999999999,21.557550000000017
229,2022091102145,49,36,13.0,392.1410000000001,501.7962,2.6977999999999946,10.426399999999944
230,2022091102218,43,19,24.0,165.36055000000005,45.87604999999994,16.97965000000003,18.297200000000007
231,2022091102322,42,27,15.0,237.70505000000023,107.55775000000006,18.343700000000048,30.785899999999984
232,2022091102343,46,29,17.0,438.2718499999999,301.62425,2.8262999999999785,9.570400000000024
233,2022091102364,56,14,42.0,774.4243000000005,313.94625,21.032600000000023,3.832453242492647
234,2022091102467,41,31,10.0,238.0816999999999,176.11049999999997,16.537299999999977,19.647149999999993
235,2022091102531,69,44,25.0,147.7124,183.2420499999999,33.523050000000026,9.637093792724725
236,2022091102574,53,44,9.0,384.6175499999999,452.9080000000002,10.58005000000001,9.82570205993654
237,2022091102698,54,32,22.0,142.06830000000016,139.06349999999998,10.980900000000045,7.2240533447270465
238,2022091102756,23,14,9.0,582.2437635936736,551.5956445560452,13.380848668670582,9.89465330295564
239,2022091102800,51,38,13.0,187.30980000000005,143.1479499999999,22.676300000000005,18.43010000000001
240,2022091102900,52,31,21.0,357.69980000000004,222.52859999999995,21.078000000000024,19.883399999999988
241,2022091102921,48,37,11.0,194.87175000000008,128.36410000000006,39.7225,29.727599999999974
242,2022091102989,51,31,20.0,106.1277,51.62599999999997,18.289700000000003,20.750797879027647
243,20220911021029,50,35,15.0,198.06945,139.52205000000004,3.7763999999999944,6.5555999999999965
244,20220911021050,53,26,27.0,395.20540000000005,206.16005,8.843499999999999,32.56260000000002
245,20220911021162,53,45,8.0,186.7273,211.40975,1.6856506980896468,2.8649999999999882
246,20220911021204,55,43,12.0,132.21339999999998,148.30920000000003,19.68454999999998,27.953400000000013
247,20220911021265,55,37,18.0,129.38754999999998,104.86594999999998,15.2606,17.650550000000003
248,20220911021363,65,33,32.0,282.645162390518,246.8248,24.963150000000017,1.8022025749206219
249,20220911021406,43,30,13.0,338.2978000000001,236.9606,11.07674999999999,15.865849999999963
250,20220911021472,46,29,17.0,256.4828999999998,191.9785,19.180150000000047,17.04804999999999
251,20220911021493,46,35,11.0,398.9018500000001,318.4584999999999,32.37835000000001,13.36335446166975
252,20220911021517,10,10,,690.9245499205471,690.9245499205471,0.0754999205470096,0.0754999205470096
253,20220911021562,65,48,17.0,244.57459999999983,257.1378500000001,25.837450000000022,17.161149999999996
254,20220911021588,68,37,31.0,465.86914999999993,253.71080000000015,17.252150000000036,26.43965
255,20220911021631,12,5,7.0,519.0532,519.0064003654481,0.36675036544800826,1.028199355316179
256,20220911021726,47,36,11.0,294.14369999999985,241.35434999999995,10.816201446533288,3.9830999999999777
257,20220911021794,56,29,27.0,404.0488,263.31330000000014,0.0,0.29864501724243786
258,20220911021837,55,42,13.0,176.0122500000001,191.66370000000012,16.460950000000025,0.6546508033752734
259,20220911021869,50,28,22.0,350.0053999999999,332.8020499999999,13.229549999999978,11.759203903198191
260,20220911021907,43,34,9.0,726.48275,619.8794999999999,0.47519935302735555,2.9182999999999915
261,20220911021954,45,26,19.0,286.72934999999995,284.8074394058232,10.83579854888914,12.253300000000028
262,20220911022065,75,50,25.0,312.41035,391.96814999999975,26.289049999999982,16.526950000000014
263,20220911022132,18,22,-4.0,771.1433999999997,853.8588,1.0678513389587487,2.837449882507295
264,20220911022238,73,49,24.0,243.4189,288.87425,11.173040892601092,6.5673428903581295
265,20220911022281,59,48,11.0,377.3683976806639,540.5953000000001,4.157000000000023,5.905149511718675
266,20220911022331,76,57,19.0,312.5517,487.9038,6.197400000000009,6.489449999999994
267,20220911022352,63,40,23.0,181.5171,195.3168,24.97054999999999,30.03705000000003
268,20220911022373,47,29,18.0,139.48304999999996,134.13400000000007,22.806150000000006,13.919799999999993
269,20220911022394,55,34,21.0,152.11080000000004,144.59874999999994,28.82860000000002,33.23055
270,20220911022415,44,27,17.0,117.9582002716068,128.0692,23.04515000000001,5.613597872161933
271,20220911022511,55,31,24.0,280.3833,239.4883000000001,8.570150563049358,3.794600000000004
272,20220911022532,17,8,9.0,761.68275,605.9155999999998,3.515850079727135,4.870999999999987
273,20220911022556,70,37,33.0,165.1244498199462,88.03295,17.33914981231686,15.025099932861304
274,20220911022618,43,26,17.0,159.7132,90.53619999999998,17.436999999999976,25.836149999999993
275,20220911022717,48,34,14.0,192.01289999999997,145.1313499999999,27.825900000000022,18.688399999999994
276,20220911022738,91,54,37.0,199.5729000000001,163.14934999999997,12.850199999999981,25.588050000000027
277,20220911022759,16,6,10.0,590.5322500000002,536.973,7.033800000000002,0.18230117950441257
278,20220911022783,63,29,34.0,177.5191999999999,146.15454999999992,31.78774999999998,23.87935000000004
279,20220911022837,55,40,15.0,497.0103500000001,379.73425,10.948949999999973,5.93839999999998
280,20220911022945,54,33,21.0,209.18394999999992,240.2596,0.0,1.5064497802735586
281,20220911023022,63,52,11.0,239.1820500000001,312.54955000000007,17.891399999999976,37.555650000000014
282,20220911023043,56,37,19.0,161.47039999999998,129.16439999999997,19.960749999999976,13.727850000000013
283,20220911023315,64,54,10.0,295.9058500000001,308.4382999999999,17.21004999999999,26.44054999999999
284,20220911023336,10,4,6.0,781.9065,758.6728500000002,15.340346158981426,4.848099771118148
285,20220911023360,24,17,7.0,486.2187499999999,500.7208,22.3728,18.151399999999967
286,20220911023381,59,51,8.0,318.4911500000001,300.5621499999999,14.086600000000006,18.855399999999996
287,20220911023428,48,27,21.0,390.8962499999999,329.88125,23.37620000000002,23.01305124397289
288,20220911023449,60,61,-1.0,544.25895,552.8121000000001,21.38625000000001,20.304400000000015
289,20220911023470,44,31,13.0,158.81604999999996,109.16315,14.701400000000007,12.855750000000015
290,20220911023502,40,26,14.0,122.01905,110.78705000000002,13.203899999999988,12.840899925613463
291,20220911023628,10,4,6.0,262.70379999999994,247.2512499999999,6.8278499237061325,3.650651479339616
292,20220911023652,38,16,22.0,213.96935,139.505,11.014199999999992,18.512099999999993
293,20220911023695,34,14,20.0,361.9789,458.1199,21.280800000000013,7.596449999999993
294,20220911023739,52,43,9.0,964.2340500000004,910.1699999999998,8.070050000000014,17.153149349975525
295,20220911023783,21,12,9.0,775.2223,694.9612000000002,8.046600000000032,7.248951515769894
296,20220911023807,29,30,-1.0,687.1095999999999,688.7874000000002,6.769250383377093,5.554199567413319
